address,txid,vin,r,s,sighash_type,z
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,b2db6d2e523d1c5c15908dae4c5d6475cb45ef5b5ca3d67da9f368428d1df82b,1,0xdc1abeb7b3f488f1ccba71a814a867151ef846639858a71137e2ee0cd37c71b1,0x462e7edfa7f8042efa2af0211f321bdfa1db5dab40c2301d72a56cf75842536c,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,c7b6a1217655e152da5cb87f1e20af16684c85a79ba815a7ed544d59825d9a32,0,0xae05514a9a51654ea1ba249b69713af965268efdc6a395827615c0ac42271322,0x5eef5634efcdc4501bc923e9d12d1a8c0d9865ff58f12ac517ecae4b1310ba2b,0x1,unknown
bc1qhpvxcn42g3ur2zdv2zf743qpmfx4tsug53pmqr,7b3bac88023057d094a98e5da9a2285d53c29a46b1248de5ea1c06c50fe5dfc8,4,0x9eaa80b11da7fea4efe97d39e6f1d9e7ee342f1c65d2147b2ecd62daac7ccde0,0x99d8563cde626332ecce05a9d2992db9cd50e4ab1ccf8c44a737de9173cb7f,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e1cb03c783756962da4237a07ef058484201ce8331d0fd967c1eb1f67489f086,0,0x10913ca89bebcc6d5536e0d623348f8ab28d5d92d7857364351d5ef13a64cfa4,0x3f4413e00b800b1482b7285d7fe1cdfa86ec73617f02dca0885e0825ac933e45,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e1cb03c783756962da4237a07ef058484201ce8331d0fd967c1eb1f67489f086,1,0xcbf0f8264299dbd711194121cf3f4e8218f48fa3a188aea685fbcf62e8c55e5f,0x3fdcaa2a3f97b46e8ae15cd3934c8a45e82c58cdc106ecb5372d9ef06da72ae0,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e1cb03c783756962da4237a07ef058484201ce8331d0fd967c1eb1f67489f086,2,0x14498d26cc714e783383bf34f32da960ee07968442613f58ce8a0f3a2b87dcfb,0x3233adcc857ae95b777d3b251800b4113b93103bddb42f520c8f466888a5bdfb,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e1cb03c783756962da4237a07ef058484201ce8331d0fd967c1eb1f67489f086,5,0x7d813c5b9b07e8b1142cc0398f542b1262b43da471c7a94ca8aaca0bae2e82cc,0x1bad331132c017337c76fb095c104bf5600b3be3eac9b01755bdd11fda6ce8f6,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e1cb03c783756962da4237a07ef058484201ce8331d0fd967c1eb1f67489f086,6,0x272236be4f1c2a52d5dbac795790902e7d477f1856ae184ca537f12c039dc382,0x1f61347f2893ec86475a56c8692f0fb08bc7357f206fa9a18c80e7c7bbe0950,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e1cb03c783756962da4237a07ef058484201ce8331d0fd967c1eb1f67489f086,7,0x6def150b0e0fea20b8e7c237f14f0a7ccb750cafaee60988286da23a6c779b83,0x6d23777d3a8d8ade7889302f06d792e41b8e42c6d5c53a72cdcc5344bd11e6f,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,2743b2ae3e77be590fa5b28558968b0d492c97e7d61ea367467fed9a55f2bfd3,0,0x10f45a81670eb11940763ffa420df4ba8312825d7cc0feafe97fdc2560a2fe6a,0x7a770e806446e38a20a155d0eb16d69e05b4f4abc81934f200e265a3f580ef6e,0x1,unknown
